InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
544911,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-02-24 15:01:00,1.25,16838.0,United Kingdom
552839,22855,FINE WICKER HEART ,12,2011-05-11 14:25:00,1.25,14367.0,United Kingdom
568202,21495,SKULLS AND CROSSBONES WRAP,50,2011-09-25 15:01:00,0.42,15366.0,United Kingdom
578146,21892,TRADITIONAL WOODEN CATCH CUP GAME ,3,2011-11-23 11:07:00,1.25,13742.0,United Kingdom
549833,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-04-12 13:19:00,0.85,13458.0,United Kingdom
540505,21407,BROWN CHECK CAT DOORSTOP ,3,2011-01-09 11:05:00,4.25,17095.0,United Kingdom
554139,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-05-23 10:34:00,1.69,14911.0,EIRE
538744,22470,HEART OF WICKER LARGE,1,2010-12-14 11:26:00,2.95,15356.0,United Kingdom
549711,20727,LUNCH BAG  BLACK SKULL.,10,2011-04-11 14:07:00,1.65,13654.0,United Kingdom
538524,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,2010-12-13 09:35:00,2.51,,United Kingdom
569866,23209,LUNCH BAG VINTAGE DOILY ,30,2011-10-06 14:50:00,1.65,12757.0,Portugal
553390,22894,TABLECLOTH RED APPLES DESIGN ,1,2011-05-16 16:41:00,9.95,17841.0,United Kingdom
554489,22623,BOX OF VINTAGE JIGSAW BLOCKS ,4,2011-05-24 13:46:00,5.95,17272.0,United Kingdom
576554,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-11-15 12:57:00,0.42,13066.0,United Kingdom
537638,22880,NUMBER TILE VINTAGE FONT 1,1,2010-12-07 15:28:00,4.21,,United Kingdom
551012,21934,SKULL SHOULDER BAG,1,2011-04-26 10:32:00,3.29,,United Kingdom
545914,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,12,2011-03-08 11:39:00,4.15,13340.0,United Kingdom
545027,84030e,ENGLISH ROSE HOT WATER BOTTLE,1,2011-02-25 14:59:00,8.29,,United Kingdom
574298,23089,GLASS BON BON JAR,1,2011-11-03 15:56:00,3.29,,United Kingdom
566024,22193,RED DINER WALL CLOCK,2,2011-09-08 12:51:00,8.5,13871.0,United Kingdom
541827,21675,BUTTERFLIES STICKERS,1,2011-01-21 17:05:00,0.79,,United Kingdom
536627,22776,"CAKESTAND, 3 TIER, LOVEHEART",2,2010-12-02 10:53:00,9.95,15658.0,United Kingdom
555835,21086,SET/6 RED SPOTTY PAPER CUPS,3,2011-06-07 12:34:00,0.65,14525.0,United Kingdom
566213,22424,ENAMEL BREAD BIN CREAM,2,2011-09-09 15:09:00,12.75,14895.0,United Kingdom
553766,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-05-19 10:44:00,16.63,,United Kingdom
561219,22715,CARD WEDDING DAY,12,2011-07-26 08:51:00,0.42,18180.0,United Kingdom
540546,22311,OFFICE MUG WARMER BLACK+SILVER ,6,2011-01-09 15:56:00,2.95,12766.0,Portugal
552309,22464,HANGING METAL HEART LANTERN,12,2011-05-08 15:22:00,1.65,13835.0,United Kingdom
546105,20973,12 PENCIL SMALL TUBE WOODLAND,6,2011-03-09 12:21:00,0.65,14662.0,United Kingdom
539595,22575,METAL MERRY CHRISTMAS WREATH,1,2010-12-20 13:43:00,4.21,,United Kingdom
C554905,15058A,BLUE POLKADOT GARDEN PARASOL,-2,2011-05-27 11:17:00,7.95,14191.0,United Kingdom
564093,22768,FAMILY PHOTO FRAME CORNICE,2,2011-08-23 10:29:00,9.95,14930.0,Channel Islands
567670,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,1,2011-09-21 15:32:00,2.08,,United Kingdom
C549921,22798,ANTIQUE GLASS DRESSING TABLE POT,-2,2011-04-13 09:53:00,2.95,15109.0,United Kingdom
569487,23525,BUFFALO BILL WALL ART ,6,2011-10-04 12:55:00,3.75,13351.0,United Kingdom
552315,16237,SLEEPING CAT ERASERS,30,2011-05-08 16:10:00,0.21,12700.0,France
539437,85131B,BEADED CRYSTAL HEART GREEN ON STICK,3,2010-12-17 14:54:00,0.85,,United Kingdom
541423,21002,ROSE DU SUD DRAWSTRING BAG,1,2011-01-17 17:54:00,3.29,,United Kingdom
550712,21137,BLACK RECORD COVER FRAME,8,2011-04-20 11:06:00,3.75,15159.0,United Kingdom
544565,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2011-02-21 12:53:00,2.95,18055.0,United Kingdom
552266,22993,SET OF 4 PANTRY JELLY MOULDS,24,2011-05-08 11:41:00,1.25,13975.0,United Kingdom
568712,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1,2011-09-28 15:50:00,2.1,17841.0,United Kingdom
545081,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-02-28 10:35:00,3.95,16057.0,United Kingdom
560225,21579,LOLITA  DESIGN  COTTON TOTE BAG,2,2011-07-15 16:27:00,1.63,,United Kingdom
545188,22549,PICTURE DOMINOES,3,2011-02-28 15:19:00,1.45,14056.0,United Kingdom
578094,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-11-22 17:23:00,0.95,16261.0,United Kingdom
558613,22630,DOLLY GIRL LUNCH BOX,12,2011-06-30 15:46:00,1.95,14911.0,EIRE
565790,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-09-07 09:15:00,2.95,16767.0,United Kingdom
543828,21781,MA CAMPAGNE CUTLERY BOX,4,2011-02-14 09:45:00,14.95,14156.0,EIRE
576837,22356,CHARLOTTE BAG PINK POLKADOT,3,2011-11-16 15:16:00,1.63,,United Kingdom
536522,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2010-12-01 12:49:00,0.85,15012.0,United Kingdom
559802,85123a,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-07-12 13:48:00,6.63,,United Kingdom
562276,23298,SPOTTY BUNTING,3,2011-08-04 10:23:00,4.95,17735.0,United Kingdom
556484,22904,CALENDAR PAPER CUT DESIGN,2,2011-06-12 13:17:00,2.95,16938.0,United Kingdom
561465,22870,NUMBER TILE COTTAGE GARDEN 2,1,2011-07-27 12:45:00,1.95,16447.0,United Kingdom
560252,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-07-17 12:35:00,3.29,13468.0,United Kingdom
570010,23534,WALL ART STOP FOR TEA ,3,2011-10-07 09:42:00,5.95,15297.0,United Kingdom
564760,15034,PAPER POCKET TRAVELING FAN ,9,2011-08-30 10:47:00,0.83,,United Kingdom
563170,23315,IVORY REFECTORY CLOCK,2,2011-08-12 12:44:00,9.95,18237.0,United Kingdom
551747,84313C,ORANGE TV TRAY TABLE ,24,2011-05-04 11:00:00,1.95,14298.0,United Kingdom
549234,22084,PAPER CHAIN KIT EMPIRE,10,2011-04-07 11:12:00,2.95,16515.0,United Kingdom
565840,23245,SET OF 3 REGENCY CAKE TINS,1,2011-09-07 12:02:00,10.79,,United Kingdom
560895,23295,SET OF 12 MINI LOAF BAKING CASES,16,2011-07-21 17:12:00,0.83,13089.0,United Kingdom
577024,23301,GARDENERS KNEELING PAD KEEP CALM ,2,2011-11-17 12:47:00,1.65,14704.0,United Kingdom
569898,22947,WOODEN ADVENT CALENDAR RED,2,2011-10-06 16:08:00,16.63,,United Kingdom
561218,35004B,SET OF 3 BLACK FLYING DUCKS,1,2011-07-25 17:11:00,5.79,,United Kingdom
561382,21820,GLITTER HEART GARLAND WITH BELLS ,2,2011-07-26 17:27:00,3.75,16750.0,United Kingdom
577022,23212,HEART WREATH DECORATION WITH BELL,6,2011-11-17 12:42:00,1.25,13668.0,United Kingdom
578265,23284,DOORMAT KEEP CALM AND COME IN,2,2011-11-23 13:28:00,8.25,13018.0,United Kingdom
557112,21468,BUTTERFLY CROCHET FOOD COVER,1,2011-06-16 16:31:00,7.46,,United Kingdom
575739,22835,HOT WATER BOTTLE I AM SO POORLY,1,2011-11-11 09:05:00,10.79,,United Kingdom
574728,22944,CHRISTMAS METAL POSTCARD WITH BELLS,72,2011-11-06 15:02:00,0.39,13719.0,United Kingdom
567636,22413,METAL SIGN TAKE IT OR LEAVE IT ,24,2011-09-21 13:48:00,2.95,16358.0,United Kingdom
550499,21888,BINGO SET,2,2011-04-18 15:16:00,7.46,,United Kingdom
570000,20749,ASSORTED COLOUR MINI CASES,4,2011-10-07 08:55:00,7.95,12420.0,Cyprus
566431,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,2011-09-12 14:39:00,1.65,18180.0,United Kingdom
579777,82580,BATHROOM METAL SIGN,1,2011-11-30 15:13:00,1.25,,United Kingdom
579472,22494,EMERGENCY FIRST AID TIN ,1,2011-11-29 15:09:00,1.25,13521.0,United Kingdom
548011,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,144,2011-03-29 11:14:00,1.06,14646.0,Netherlands
545475,20676,RED RETROSPOT BOWL,144,2011-03-03 10:59:00,1.06,12415.0,Australia
575856,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-11 12:28:00,2.08,16386.0,United Kingdom
554293,82600,NO SINGING METAL SIGN,1,2011-05-23 14:19:00,4.13,,United Kingdom
559145,23244,STORAGE TIN VINTAGE LEAF,6,2011-07-06 14:17:00,1.95,17404.0,Sweden
544087,84992,72 SWEETHEART FAIRY CAKE CASES,2,2011-02-15 17:02:00,0.55,17530.0,United Kingdom
559656,22413,METAL SIGN TAKE IT OR LEAVE IT ,12,2011-07-11 12:57:00,2.95,13675.0,United Kingdom
545340,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-03-02 08:41:00,2.95,15416.0,United Kingdom
540995,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-01-13 09:30:00,6.63,,United Kingdom
537434,22817,CARD SUKI BIRTHDAY,1,2010-12-06 16:57:00,0.85,,United Kingdom
553235,16156S,WRAP PINK FAIRY CAKES ,25,2011-05-16 11:13:00,0.42,13018.0,United Kingdom
560232,20726,LUNCH BAG WOODLAND,2,2011-07-17 11:08:00,1.65,14810.0,United Kingdom
553054,84466,TOP SECRET PEN SET,4,2011-05-13 10:22:00,1.25,17886.0,United Kingdom
560938,82583,HOT BATHS METAL SIGN,1,2011-07-22 11:16:00,4.96,,United Kingdom
562429,22728,ALARM CLOCK BAKELIKE PINK,6,2011-08-04 17:23:00,3.75,13767.0,United Kingdom
571123,23371,SET 36 COLOUR PENCILS SPACEBOY ,16,2011-10-14 09:35:00,1.25,14856.0,United Kingdom
552857,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-05-11 15:34:00,15.79,,United Kingdom
548160,22284,HEN HOUSE DECORATION,12,2011-03-29 13:33:00,1.65,16253.0,United Kingdom
542109,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-01-25 13:44:00,4.96,,United Kingdom
566399,23355,HOT WATER BOTTLE KEEP CALM,4,2011-09-12 13:11:00,4.95,16141.0,United Kingdom
573543,22311,OFFICE MUG WARMER BLACK+SILVER ,3,2011-10-31 13:05:00,2.95,17777.0,United Kingdom
564141,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,2011-08-23 11:47:00,1.25,17841.0,United Kingdom
560300,22029,SPACEBOY BIRTHDAY CARD,12,2011-07-18 10:29:00,0.42,14911.0,EIRE
571544,22684,FRENCH BLUE METAL DOOR SIGN 9,1,2011-10-17 16:53:00,1.25,17757.0,United Kingdom
575923,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-11-11 17:11:00,0.85,17069.0,United Kingdom
555275,84910A,PINK PAISLEY CUSHION COVER ,1,2011-06-01 17:18:00,8.29,,United Kingdom
542126,84946,ANTIQUE SILVER TEA GLASS ETCHED,72,2011-01-25 14:53:00,1.06,13001.0,United Kingdom
554982,21713,CITRONELLA CANDLE FLOWERPOT,1,2011-05-29 12:16:00,2.1,17152.0,United Kingdom
545699,22427,ENAMEL FLOWER JUG CREAM,1,2011-03-06 14:50:00,5.95,15572.0,United Kingdom
540468,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,2,2011-01-07 13:55:00,3.36,,United Kingdom
560580,48184,DOORMAT ENGLISH ROSE ,14,2011-07-19 15:23:00,6.75,14088.0,United Kingdom
553727,22386,JUMBO BAG PINK POLKADOT,10,2011-05-18 16:56:00,2.08,13531.0,United Kingdom
548554,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,144,2011-04-01 09:19:00,0.42,13694.0,United Kingdom
554151,21239,PINK  POLKADOT CUP,2,2011-05-23 11:07:00,0.85,14049.0,United Kingdom
577503,23503,PLAYING CARDS KEEP CALM & CARRY ON,2,2011-11-20 12:34:00,1.25,18110.0,United Kingdom
571040,23046,PAPER LANTERN 9 POINT DELUXE STAR,2,2011-10-13 12:59:00,6.65,15272.0,United Kingdom
580504,23084,RABBIT NIGHT LIGHT,1,2011-12-04 13:32:00,2.08,17936.0,United Kingdom
552526,23138,SINGLE WIRE HOOK IVORY HEART,1,2011-05-09 16:42:00,1.45,17576.0,United Kingdom
538171,85152,HAND OVER THE CHOCOLATE   SIGN ,3,2010-12-09 20:01:00,2.1,17530.0,United Kingdom
564562,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-08-26 09:58:00,1.25,15203.0,United Kingdom
564756,23165,LARGE CERAMIC TOP STORAGE JAR,5,2011-08-30 10:33:00,3.29,,United Kingdom
570088,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,2011-10-07 11:32:00,1.65,16764.0,United Kingdom
560105,23208,LUNCH BAG VINTAGE LEAF DESIGN,5,2011-07-14 19:23:00,1.65,16794.0,United Kingdom
573585,84251G,"GREETING CARD, OVERCROWDED POOL.",1,2011-10-31 14:41:00,0.83,,United Kingdom
539032,20718,RED RETROSPOT SHOPPER BAG,10,2010-12-15 14:25:00,1.25,18050.0,United Kingdom
573774,85099F,JUMBO BAG STRAWBERRY,100,2011-11-01 10:27:00,1.74,16029.0,United Kingdom
542920,22896,PEG BAG APPLES DESIGN,50,2011-02-02 07:51:00,2.1,13629.0,United Kingdom
567698,22899,CHILDREN'S APRON DOLLY GIRL ,6,2011-09-22 09:15:00,2.1,13529.0,United Kingdom
578928,22560,TRADITIONAL MODELLING CLAY,6,2011-11-27 12:29:00,1.25,15443.0,United Kingdom
580884,23320,GIANT 50'S CHRISTMAS CRACKER,1,2011-12-06 12:21:00,1.25,15907.0,United Kingdom
568668,23199,JUMBO BAG APPLES,4,2011-09-28 13:00:00,2.08,15750.0,United Kingdom
540680,21243,PINK  POLKADOT PLATE ,1,2011-01-10 16:24:00,1.69,15311.0,United Kingdom
540977,22740,POLKADOT PEN,4,2011-01-12 15:01:00,1.66,,United Kingdom
578146,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,2011-11-23 11:07:00,2.1,13742.0,United Kingdom
571940,23323,WHITE WICKER STAR ,6,2011-10-20 09:57:00,2.1,15301.0,United Kingdom
573287,85019B,BLOSSOM  IMAGES NOTEBOOK SET,24,2011-10-28 14:42:00,1.25,14194.0,United Kingdom
551995,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",1,2011-05-05 15:42:00,1.63,,United Kingdom
574950,22737,RIBBON REEL CHRISTMAS PRESENT ,1,2011-11-08 09:29:00,3.29,,United Kingdom
559543,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2011-07-10 13:46:00,0.55,17126.0,United Kingdom
571283,22961,JAM MAKING SET PRINTED,4,2011-10-16 13:51:00,1.45,16533.0,United Kingdom
560650,23238,SET OF 4 KNICK KNACK TINS LONDON ,2,2011-07-20 11:38:00,4.15,15529.0,United Kingdom
578373,23499,SET 12 VINTAGE DOILY CHALK ,24,2011-11-24 11:19:00,0.42,17451.0,United Kingdom
554708,23152,IVORY SWEETHEART WIRE LETTER RACK ,1,2011-05-26 10:25:00,3.75,16449.0,United Kingdom
571554,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,4,2011-10-18 09:13:00,3.29,,United Kingdom
551983,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-05-05 14:32:00,0.85,17735.0,United Kingdom
576771,23203,JUMBO BAG VINTAGE DOILY ,10,2011-11-16 13:19:00,2.08,13285.0,United Kingdom
542577,85232B,,-1,2011-01-28 14:56:00,0.0,,United Kingdom
545084,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-02-28 10:55:00,1.65,12458.0,Switzerland
562688,22301,COFFEE MUG CAT + BIRD DESIGN,6,2011-08-08 13:53:00,2.55,13869.0,United Kingdom
542610,22551,PLASTERS IN TIN SPACEBOY,4,2011-01-30 14:05:00,1.65,13148.0,United Kingdom
567094,85099C,JUMBO  BAG BAROQUE BLACK WHITE,4,2011-09-16 12:54:00,2.08,16924.0,United Kingdom
571809,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,5,2011-10-19 11:44:00,0.85,15039.0,United Kingdom
536592,22988,SOLDIERS EGG CUP ,7,2010-12-01 17:06:00,2.51,,United Kingdom
570243,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6,2011-10-09 15:47:00,4.95,15606.0,United Kingdom
569491,20726,LUNCH BAG WOODLAND,2,2011-10-04 13:25:00,1.65,14056.0,United Kingdom
564754,84987,SET OF 36 TEATIME PAPER DOILIES,1,2011-08-30 10:29:00,2.92,,United Kingdom
577782,23096,PETIT TRAY CHIC,1,2011-11-21 16:17:00,1.65,16549.0,United Kingdom
567066,22683,FRENCH BLUE METAL DOOR SIGN 8,10,2011-09-16 12:17:00,1.25,13418.0,United Kingdom
554310,85099F,JUMBO BAG STRAWBERRY,2,2011-05-23 15:25:00,4.13,,United Kingdom
581217,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-12-08 09:20:00,10.79,,United Kingdom
569803,21172,PARTY METAL SIGN ,12,2011-10-06 11:48:00,1.45,13090.0,United Kingdom
536742,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2010-12-02 13:14:00,2.95,16916.0,United Kingdom
558774,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,1,2011-07-04 10:17:00,3.29,,United Kingdom
578344,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-11-24 09:21:00,10.79,,United Kingdom
572726,21411,GINGHAM HEART  DOORSTOP RED,1,2011-10-25 15:19:00,4.25,16056.0,United Kingdom
546136,21980,PACK OF 12 RED RETROSPOT TISSUES ,4,2011-03-09 16:32:00,0.83,,United Kingdom
560248,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-07-17 12:24:00,9.95,16255.0,United Kingdom
538349,47567B,TEA TIME KITCHEN APRON,1,2010-12-10 14:59:00,12.72,,United Kingdom
568568,22418,10 COLOUR SPACEBOY PEN,24,2011-09-28 08:48:00,0.85,14412.0,United Kingdom
573036,23084,RABBIT NIGHT LIGHT,24,2011-10-27 13:44:00,1.79,12437.0,France
576559,22601,CHRISTMAS RETROSPOT ANGEL WOOD,1,2011-11-15 13:19:00,0.85,14711.0,United Kingdom
543985,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1,2011-02-15 09:44:00,3.29,,United Kingdom
C555254,22699,ROSES REGENCY TEACUP AND SAUCER ,-2,2011-06-01 15:17:00,2.95,14740.0,United Kingdom
549295,21439,BASKET OF TOADSTOOLS,5,2011-04-07 19:49:00,2.46,,United Kingdom
566115,23381,PACK OF 12 VINTAGE LEAF TISSUES ,24,2011-09-09 10:51:00,0.39,12674.0,France
538354,22961,JAM MAKING SET PRINTED,12,2010-12-10 15:45:00,1.45,16873.0,United Kingdom
536856,22960,JAM MAKING SET WITH JARS,6,2010-12-03 10:26:00,4.25,13370.0,United Kingdom
540460,84251B,"GREETING CARD, STICKY GORDON",12,2011-01-07 12:44:00,0.19,15607.0,United Kingdom
578099,22467,GUMBALL COAT RACK,6,2011-11-23 08:05:00,2.55,12452.0,Switzerland
577549,21916,SET 12 RETRO WHITE CHALK STICKS,1,2011-11-20 15:00:00,0.42,17841.0,United Kingdom
580729,79144C,PAINTED LIGHTBULB RAINBOW DESIGN,1,2011-12-05 17:24:00,0.83,,United Kingdom
561382,21821,GLITTER STAR GARLAND WITH BELLS ,2,2011-07-26 17:27:00,3.75,16750.0,United Kingdom
566251,23392,SPACEBOY ROCKET LOLLY MAKERS,1,2011-09-11 12:13:00,2.08,12841.0,United Kingdom
577150,22941,CHRISTMAS LIGHTS 10 REINDEER,3,2011-11-18 09:48:00,16.63,,United Kingdom
558388,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-06-29 10:00:00,1.95,,EIRE
562933,22560,TRADITIONAL MODELLING CLAY,1,2011-08-10 16:51:00,2.46,,United Kingdom
574086,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,4,2011-11-03 08:39:00,4.25,15651.0,United Kingdom
545232,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,2011-03-01 10:19:00,1.69,15676.0,United Kingdom
565405,23235,STORAGE TIN VINTAGE LEAF,6,2011-09-04 10:51:00,2.89,14211.0,United Kingdom
575516,21890,S/6 WOODEN SKITTLES IN COTTON BAG,12,2011-11-10 10:45:00,3.25,17340.0,United Kingdom
545349,21213,PACK OF 72 SKULL CAKE CASES,1,2011-03-02 11:07:00,0.55,18118.0,United Kingdom
552514,21318,GLASS CHALICE BLUE SMALL ,1,2011-05-09 16:30:00,3.29,,United Kingdom
575739,22129,PARTY CONES CANDY DECORATION,1,2011-11-11 09:05:00,2.46,,United Kingdom
573320,22605,WOODEN CROQUET GARDEN SET,8,2011-10-30 10:29:00,12.75,15513.0,United Kingdom
554701,20685,DOORMAT RED RETROSPOT,2,2011-05-26 09:33:00,7.95,12974.0,United Kingdom
546091,21584,RETROSPOT SMALL TUBE MATCHES,20,2011-03-09 11:53:00,1.65,14936.0,Channel Islands
570223,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,2011-10-09 13:11:00,2.95,15787.0,United Kingdom
575930,22097,SWALLOW SQUARE TISSUE BOX,1,2011-11-11 17:58:00,2.46,,United Kingdom
575725,23231,WRAP  VINTAGE DOILY ,50,2011-11-10 18:46:00,0.42,13098.0,United Kingdom
571797,82578,KITCHEN METAL SIGN,1,2011-10-19 11:41:00,1.25,,United Kingdom
570688,23352,ROLL WRAP 50'S RED CHRISTMAS ,4,2011-10-11 16:29:00,2.46,,United Kingdom
550714,20974,12 PENCILS SMALL TUBE SKULL,24,2011-04-20 11:12:00,0.65,15249.0,United Kingdom
569129,22735,RIBBON REEL SOCKS AND MITTENS,1,2011-09-30 13:40:00,1.65,15034.0,United Kingdom
557849,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-06-23 10:52:00,2.08,17613.0,United Kingdom
566055,22470,HEART OF WICKER LARGE,1,2011-09-08 15:05:00,2.95,15453.0,United Kingdom
579741,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,2011-11-30 14:33:00,0.39,16910.0,United Kingdom
550145,23054,RECYCLED ACAPULCO MAT LAVENDER,2,2011-04-14 14:15:00,8.25,12637.0,France
575477,23078,ICE CREAM PEN LIP GLOSS ,2,2011-11-09 16:14:00,2.46,,United Kingdom
557937,21906,PHARMACIE FIRST AID TIN,1,2011-06-23 15:30:00,13.29,,United Kingdom
569020,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-09-30 09:39:00,0.29,15321.0,United Kingdom
541123,20750,RED RETROSPOT MINI CASES,2,2011-01-14 09:52:00,7.95,13385.0,United Kingdom
576256,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,2011-11-14 14:09:00,3.75,15953.0,United Kingdom
579167,23014,GLASS APOTHECARY BOTTLE ELIXIR,1,2011-11-28 14:06:00,3.95,16800.0,United Kingdom
552857,23053,RECYCLED ACAPULCO MAT PINK,1,2011-05-11 15:34:00,16.63,,United Kingdom
560246,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-07-17 12:17:00,2.95,14292.0,United Kingdom
565234,22629,SPACEBOY LUNCH BOX ,1,2011-09-02 09:38:00,4.13,,United Kingdom
565243,22189,CREAM HEART CARD HOLDER,8,2011-09-02 10:20:00,3.95,16735.0,United Kingdom
C550028,22332,SKULLS PARTY BAG + STICKER SET,-1,2011-04-14 11:26:00,1.65,14606.0,United Kingdom
573076,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2011-10-27 14:05:00,3.75,13488.0,United Kingdom
564817,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1,2011-08-30 12:02:00,3.29,,United Kingdom
570186,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-10-07 15:01:00,1.25,17509.0,United Kingdom
577810,22197,POPCORN HOLDER,1000,2011-11-22 08:44:00,0.72,17949.0,United Kingdom
573000,23188,VINTAGE  2 METER FOLDING RULER,144,2011-10-27 11:55:00,1.45,14752.0,United Kingdom
550915,79026B,"S/4 ICON COASTER,ELVIS LIVES",2,2011-04-21 13:30:00,0.39,13263.0,United Kingdom
553476,22855,FINE WICKER HEART ,12,2011-05-17 11:41:00,1.25,14221.0,United Kingdom
573585,21313,GLASS HEART T-LIGHT HOLDER ,2,2011-10-31 14:41:00,1.63,,United Kingdom
567873,22741,FUNKY DIVA PEN,48,2011-09-22 14:25:00,0.85,13055.0,United Kingdom
567905,22847,BREAD BIN DINER STYLE IVORY,1,2011-09-22 16:37:00,16.95,12952.0,United Kingdom
545991,22281,EASTER TREE YELLOW BIRDS,2,2011-03-08 13:12:00,5.95,15311.0,United Kingdom
544393,21973,SET OF 36 MUSHROOM PAPER DOILIES,1,2011-02-18 11:56:00,1.45,16393.0,United Kingdom
576626,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,2011-11-15 17:26:00,1.25,12890.0,United Kingdom
541658,20725,LUNCH BAG RED RETROSPOT,2,2011-01-20 12:16:00,1.65,15529.0,United Kingdom
572185,79321,CHILLI LIGHTS,2,2011-10-21 10:52:00,17.88,,United Kingdom
571312,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,2011-10-17 10:42:00,0.83,12474.0,Germany
575138,22135,MINI LADLE LOVE HEART PINK,1,2011-11-08 15:24:00,0.83,,United Kingdom
540994,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2011-01-13 09:29:00,2.95,13089.0,United Kingdom
578344,23173,REGENCY TEAPOT ROSES ,2,2011-11-24 09:21:00,19.96,,United Kingdom
539590,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,2010-12-20 13:21:00,4.95,14733.0,United Kingdom
570428,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2011-10-10 14:02:00,0.55,15553.0,United Kingdom
572192,23329,DECORATIVE WICKER HEART LARGE,1,2011-10-21 11:30:00,1.65,18118.0,United Kingdom
540262,47591D,PINK FAIRY CAKE CHILDRENS APRON,147,2011-01-06 10:01:00,1.65,14045.0,United Kingdom
541124,85066,CREAM SWEETHEART MINI CHEST,12,2011-01-14 09:54:00,10.95,17389.0,United Kingdom
577478,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-11-20 11:33:00,1.25,15963.0,United Kingdom
570425,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2011-10-10 13:54:00,1.65,15128.0,United Kingdom
571508,79066K,RETRO MOD TRAY,2,2011-10-17 15:27:00,1.63,,United Kingdom
550144,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-04-14 14:14:00,2.08,16520.0,United Kingdom
540995,22321,BIRD DECORATION RED RETROSPOT,1,2011-01-13 09:30:00,1.63,,United Kingdom
579471,23480,MINI LIGHTS WOODLAND MUSHROOMS,2,2011-11-29 15:08:00,7.46,,United Kingdom
562454,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-08-05 10:31:00,1.25,15128.0,United Kingdom
570187,20985,HEART CALCULATOR,1,2011-10-07 15:09:00,2.46,,United Kingdom
