ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
0671425714,Mr. American,George MacDonald Fraser,1981,Simon &amp; Schuster,http://images.amazon.com/images/P/0671425714.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671425714.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671425714.01.LZZZZZZZ.jpg
0843111968,There Is a Mouse in My Toy Box,Mike Morris,1984,Putnam Publishing Group,http://images.amazon.com/images/P/0843111968.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843111968.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843111968.01.LZZZZZZZ.jpg
067158104X,The Invisible Man (Alien Voices),H.G. Wells,1998,Audioworks,http://images.amazon.com/images/P/067158104X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067158104X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067158104X.01.LZZZZZZZ.jpg
1885183488,Late Bloomers,Brendan Gill,1996,Workman Pub Co,http://images.amazon.com/images/P/1885183488.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1885183488.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1885183488.01.LZZZZZZZ.jpg
0804900663,Twice-Told Tales,Nathaniel Hawthorne,1974,Airmont Pub Co,http://images.amazon.com/images/P/0804900663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804900663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804900663.01.LZZZZZZZ.jpg
3499232839,Im falschen Licht.,Carlo SchÃ?Â¤fer,2002,Rowohlt Tb.,http://images.amazon.com/images/P/3499232839.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3499232839.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3499232839.01.LZZZZZZZ.jpg
0688084826,Nothing to Be Ashamed of: Growing Up With Mental Illness in Your Family,"Sherry H., Ph.D. Dinner",1989,Harpercollins Library,http://images.amazon.com/images/P/0688084826.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688084826.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688084826.01.LZZZZZZZ.jpg
0941405281,Prayers for the Twelve Steps-A Spiritual Journey,Recovery,1993,Recovery Publications,http://images.amazon.com/images/P/0941405281.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0941405281.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0941405281.01.LZZZZZZZ.jpg
0425171132,End Game (Tom Clancy's Net Force; Young Adults No. 6),Tom Clancy,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425171132.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425171132.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425171132.01.LZZZZZZZ.jpg
0451150252,Nothing Ever Happens Here,Carol B. York,1987,Dutton Books,http://images.amazon.com/images/P/0451150252.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451150252.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451150252.01.LZZZZZZZ.jpg
1562450549,Things You'll Learn If You Live Long Enough: So You May As Well Know Now (Great Quotations Series),Peggy Schaffer,1992,Great Quotations,http://images.amazon.com/images/P/1562450549.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1562450549.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1562450549.01.LZZZZZZZ.jpg
1558508066,"The Everything Dreams Book: From Fantasies to Nightmares, What Your Dreams Mean, How to Remember Them, and How They Affect Your Everyday Life (The Everything Series)",T. J. MacGregor,1997,Adams Media Corporation,http://images.amazon.com/images/P/1558508066.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558508066.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558508066.01.LZZZZZZZ.jpg
0886770068,Douglas Convolution,Edward Llewellyn,1985,New American Library,http://images.amazon.com/images/P/0886770068.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886770068.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886770068.01.LZZZZZZZ.jpg
0763610925,Ethan at Home (Brand New Readers (Paperback)),Johanna Hurwitz,2003,Candlewick Press (MA),http://images.amazon.com/images/P/0763610925.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0763610925.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0763610925.01.LZZZZZZZ.jpg
1571310266,Hunting Down Home,Jean McNeil,1999,Milkweed Editions,http://images.amazon.com/images/P/1571310266.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1571310266.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1571310266.01.LZZZZZZZ.jpg
0963541374,In Due Time of the Struggles and Triumphs of Alabama Quarterback Jay Barker,Wayne Atcheson,1994,Birmingham News,http://images.amazon.com/images/P/0963541374.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0963541374.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0963541374.01.LZZZZZZZ.jpg
0394513355,The Stories of Ray Bradbury,Ray Bradbury,1980,Alfred A. Knopf,http://images.amazon.com/images/P/0394513355.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394513355.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394513355.01.LZZZZZZZ.jpg
0345304535,Ipcress File,Len Deighton,1982,Ballantine Books,http://images.amazon.com/images/P/0345304535.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345304535.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345304535.01.LZZZZZZZ.jpg
2877141586,Nana [French],Emile Zola,1999,Brooking International,http://images.amazon.com/images/P/2877141586.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2877141586.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2877141586.01.LZZZZZZZ.jpg
0688417248,Tuttle's shell,Sal Murdocca,1976,"Lothrop, Lee &amp; Shepard",http://images.amazon.com/images/P/0688417248.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688417248.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688417248.01.LZZZZZZZ.jpg
0072131144,"Genealogy Online, 5th Edition",Elizabeth Powell Crowe,2001,McGraw-Hill Osborne Media,http://images.amazon.com/images/P/0072131144.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0072131144.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0072131144.01.LZZZZZZZ.jpg
0890819963,The Bondage Breaker (Study Guide),Neil T. Anderson,1992,Harvest House Publishers,http://images.amazon.com/images/P/0890819963.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0890819963.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0890819963.01.LZZZZZZZ.jpg
0345372123,Women in His Life-Om,Barbara Taylor Bradford,1990,Ballantine Books,http://images.amazon.com/images/P/0345372123.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345372123.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345372123.01.LZZZZZZZ.jpg
158314224X,Rules of Engagement (Arabesque),Selena Montgomery,2001,Arabesque,http://images.amazon.com/images/P/158314224X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/158314224X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/158314224X.01.LZZZZZZZ.jpg
155166707X,A Savage Beauty,Merline Lovelace,2003,Mira,http://images.amazon.com/images/P/155166707X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/155166707X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/155166707X.01.LZZZZZZZ.jpg
043923400X,"Bellossom's Big Battle (PokÃ©mon Junior Chapter Book, 11)",Sarah E. Heller,2001,Scholastic,http://images.amazon.com/images/P/043923400X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/043923400X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/043923400X.01.LZZZZZZZ.jpg
0445204745,Taji's Syndrome,Chelsea Yarbro,1988,Warner Books,http://images.amazon.com/images/P/0445204745.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0445204745.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0445204745.01.LZZZZZZZ.jpg
0523415389,Aborting America,Bernard N. Nathanson,1981,Pinnacle Books,http://images.amazon.com/images/P/0523415389.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0523415389.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0523415389.01.LZZZZZZZ.jpg
0850453585,"The Wild Geese : The Irish Brigades of France and Spain (Men at Arms Series, 102)",M. McLaughlin,1980,Osprey,http://images.amazon.com/images/P/0850453585.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0850453585.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0850453585.01.LZZZZZZZ.jpg
0060002530,Pretend I'm Not Here,Chris Gavaler,2002,HarperTorch,http://images.amazon.com/images/P/0060002530.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060002530.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060002530.01.LZZZZZZZ.jpg
1888431202,Strings: The Lives of Two Yakama Women in the 1800s,Paul Brooke,1998,Small Garlic Press,http://images.amazon.com/images/P/1888431202.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1888431202.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1888431202.01.LZZZZZZZ.jpg
0451133560,Treasury of Baby Names,Alan Benjamin,1983,Signet Book,http://images.amazon.com/images/P/0451133560.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451133560.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451133560.01.LZZZZZZZ.jpg
0373225970,"Bodyguard'S Baby (Top Secret Babies) (Harlequin Intrigue, No 597)",Simon Webb,2001,Harlequin,http://images.amazon.com/images/P/0373225970.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373225970.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373225970.01.LZZZZZZZ.jpg
0205169929,A World Full of Women,Martha Coonfield Ward,1996,Prentice Hall,http://images.amazon.com/images/P/0205169929.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0205169929.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0205169929.01.LZZZZZZZ.jpg
0671775421,Dogrun,Arthur Nersesian,2000,MTV,http://images.amazon.com/images/P/0671775421.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671775421.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671775421.01.LZZZZZZZ.jpg
0553269127,Children of the Lion,Peter Danielson,1991,Bantam Books,http://images.amazon.com/images/P/0553269127.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553269127.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553269127.01.LZZZZZZZ.jpg
0879977620,Hawkmistress a Darkover Novel,Marion Zimm Bradley,1982,Penguin Putnam~mass,http://images.amazon.com/images/P/0879977620.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0879977620.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0879977620.01.LZZZZZZZ.jpg
0679410848,China Lake,Anthony Hyde,1992,Random House Inc,http://images.amazon.com/images/P/0679410848.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679410848.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679410848.01.LZZZZZZZ.jpg
0671016008,I Saw You First,Cindy Blake,1999,Simon &amp; Schuster (Trade Division),http://images.amazon.com/images/P/0671016008.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671016008.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671016008.01.LZZZZZZZ.jpg
078688147X,Titanic: An Illustrated History,Donald Lynch,1995,Hyperion Books,http://images.amazon.com/images/P/078688147X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/078688147X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/078688147X.01.LZZZZZZZ.jpg
0786701048,A Prize for Princes,Rex Stout,1994,Pub Group West,http://images.amazon.com/images/P/0786701048.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786701048.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786701048.01.LZZZZZZZ.jpg
1557734925,"Main Street D.O.A. (Psi Man, No 3)",David Peters,1991,Diamond/Charter,http://images.amazon.com/images/P/1557734925.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1557734925.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1557734925.01.LZZZZZZZ.jpg
0836217462,Being A Dog Is A Full Time Job (A Peanuts Collection),Charles  M. Schulz,1994,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836217462.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836217462.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836217462.01.LZZZZZZZ.jpg
0452272351,The Art of the Cocktail Party: The Complete Guide to Sophisticated Entertaining,Leslie Brenner,1994,Plume Books,http://images.amazon.com/images/P/0452272351.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452272351.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452272351.01.LZZZZZZZ.jpg
0821756885,Camilla's Fate ( a Zebra Regency Romance),Judith A. Lansdowne,1997,Zebra Books,http://images.amazon.com/images/P/0821756885.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821756885.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821756885.01.LZZZZZZZ.jpg
014038006X,The Dark Secret of Weatherend (Anthony Monday Mystery),John Bellairs,1997,Penguin USA,http://images.amazon.com/images/P/014038006X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014038006X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014038006X.01.LZZZZZZZ.jpg
0679738274,In the Midst of Winter : Selections from the Literature of Mourning,MARY JANE MOFFAT,1992,Vintage,http://images.amazon.com/images/P/0679738274.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679738274.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679738274.01.LZZZZZZZ.jpg
0449205827,Deirdre and Desire (Six Sisters),Marion Chesney,1985,Fawcett Books,http://images.amazon.com/images/P/0449205827.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449205827.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449205827.01.LZZZZZZZ.jpg
2226135022,Oscar et la dame rose,Eric-Emmanuel Schmitt,2002,Albin Michel,http://images.amazon.com/images/P/2226135022.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2226135022.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2226135022.01.LZZZZZZZ.jpg
0553266608,Betty Crocker's Cookbook,Betty Crocker,1987,Bantam Books,http://images.amazon.com/images/P/0553266608.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553266608.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553266608.01.LZZZZZZZ.jpg
0385494092,One to One B2B: Customer Development Strategies for the Business-To-Business World (One to One),Don Peppers,2001,Currency,http://images.amazon.com/images/P/0385494092.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385494092.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385494092.01.LZZZZZZZ.jpg
0140314644,Roald Dahl's James and the Giant Peach (Puffin Books),Richard R. George,1983,Puffin Books,http://images.amazon.com/images/P/0140314644.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140314644.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140314644.01.LZZZZZZZ.jpg
0373032161,"Pink Champagne (Harlequin Romance, No 3216)",Anne Weale,1992,Harlequin,http://images.amazon.com/images/P/0373032161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373032161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373032161.01.LZZZZZZZ.jpg
0943151090,Something at the Window is Scratching,Roman Dirge,1998,SLG Publishing,http://images.amazon.com/images/P/0943151090.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0943151090.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0943151090.01.LZZZZZZZ.jpg
037316856X,"Twin Expectations (Harlequin American Romance, No 856)",Kara Lennox,2000,Harlequin,http://images.amazon.com/images/P/037316856X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037316856X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037316856X.01.LZZZZZZZ.jpg
0451211367,A Secret Passion (Signet Regency Romance),Sophia Nash,2004,Signet Book,http://images.amazon.com/images/P/0451211367.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451211367.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451211367.01.LZZZZZZZ.jpg
0316314781,The Courts of Love: Stories,Ellen Gilchrist,1996,Little Brown &amp; Co,http://images.amazon.com/images/P/0316314781.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316314781.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316314781.01.LZZZZZZZ.jpg
1880104032,OLE and Lena Jokes (OLE &amp; Lena Jokes),Red Stangland,1993,Norse Press,http://images.amazon.com/images/P/1880104032.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1880104032.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1880104032.01.LZZZZZZZ.jpg
156261309X,"The Butterfly Book: A Kid's Guide to Attracting, Raising, and Keeping Butterflies",Kersten Hamilton,1997,Avalon Travel Publishing,http://images.amazon.com/images/P/156261309X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/156261309X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/156261309X.01.LZZZZZZZ.jpg
0380792540,"So Faux, So Good (Den of Antiquity)",Tamar Myers,1998,Avon,http://images.amazon.com/images/P/0380792540.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380792540.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380792540.01.LZZZZZZZ.jpg
0449129691,Tan and Sandy Silence,John Macdonald,1978,Ballantine Books,http://images.amazon.com/images/P/0449129691.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449129691.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449129691.01.LZZZZZZZ.jpg
1559706708,Napoleon : A Biography,Frank McLynn,2003,Arcade Publishing,http://images.amazon.com/images/P/1559706708.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1559706708.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1559706708.01.LZZZZZZZ.jpg
0816500312,Excavations at Snaketown: Material Culture,Harold Gladwin,1965,University of Arizona Press,http://images.amazon.com/images/P/0816500312.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0816500312.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0816500312.01.LZZZZZZZ.jpg
1569551464,"Listen, God Is Speaking to You: True Stories of His Love and Guidance",Quin Sherrer,1999,Servant Publications,http://images.amazon.com/images/P/1569551464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1569551464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1569551464.01.LZZZZZZZ.jpg
0373031513,"Adventure Of The Heart (Harlequin Romance, No. 3151)",Anne Marie Duquette,1991,Harlequin,http://images.amazon.com/images/P/0373031513.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373031513.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373031513.01.LZZZZZZZ.jpg
0786863803,The Baby Boat: A Memoir of Adoption,Patty Dann,1998,Hyperion Books,http://images.amazon.com/images/P/0786863803.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786863803.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786863803.01.LZZZZZZZ.jpg
1591450365,The Right Thing,Scott Waddle,2003,Integrity Publishers,http://images.amazon.com/images/P/1591450365.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1591450365.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1591450365.01.LZZZZZZZ.jpg
0743205049,Cat's Meow: A Novel,Melissa de la Cruz,2001,Touchstone,http://images.amazon.com/images/P/0743205049.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743205049.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743205049.01.LZZZZZZZ.jpg
1558020837,The Falstaff Cross (Falstaff Cross),John Kern,1988,Lynx Books,http://images.amazon.com/images/P/1558020837.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558020837.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558020837.01.LZZZZZZZ.jpg
0865651159,Hemingway and His World/1718196,A.E. Hotchner,1989,Marboro Books,http://images.amazon.com/images/P/0865651159.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0865651159.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0865651159.01.LZZZZZZZ.jpg
0440206332,Feud at Single Shot,Luke Short,1990,Dell Publishing Company,http://images.amazon.com/images/P/0440206332.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440206332.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440206332.01.LZZZZZZZ.jpg
0679873783,Critters of the Night - Mummy Pancakes (Tattoo Tales),Mercer Mayer,1997,Random House Children's Books,http://images.amazon.com/images/P/0679873783.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679873783.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679873783.01.LZZZZZZZ.jpg
843396738X,Pequenos Cuentos Misoginos,Patricia Highsmith,2003,Anagrama,http://images.amazon.com/images/P/843396738X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/843396738X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/843396738X.01.LZZZZZZZ.jpg
